# 
# Header Description:
# 
# Version: v3.10.5 (24099-google), Manufacturer: Xiaomi, Model: M2012K11AG, GNSS HW Year: 2020, Platform: 12, API Level: 32 
# 
# Raw GNSS measurements format:
#   Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# Location fix format: (This is the one we want**************)
#   Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation
# 
# Navigation message format:
#   Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# NMEA format (for [NMEA sentence] format see https://en.wikipedia.org/wiki/NMEA_0183):
#   NMEA,[NMEA sentence],(UTC)TimeInMs
# 
# GnssAntennaInfo format (https://developer.android.com/reference/android/location/GnssAntennaInfo):
#   GnssAntennaInfo,CarrierFrequencyMHz,PhaseCenterOffsetXOffsetMm,PhaseCenterOffsetXOffsetUncertaintyMm,PhaseCenterOffsetYOffsetMm,PhaseCenterOffsetYOffsetUncertaintyMm,PhaseCenterOffsetZOffsetMm,PhaseCenterOffsetZOffsetUncertaintyMm,PhaseCenterVariationCorrectionsArray,PhaseCenterVariationCorrectionUncertaintiesArray,PhaseCenterVariationCorrectionsDeltaPhi,PhaseCenterVariationCorrectionsDeltaTheta,SignalGainCorrectionsArray,SignalGainCorrectionUncertaintiesArray,SignalGainCorrectionsDeltaPhi,SignalGainCorrectionsDeltaTheta
# 
# GnssStatus format (https://developer.android.com/reference/android/location/GnssStatus):
#   Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# Orientation sensor format (https://developer.android.com/reference/android/hardware/SensorEvent#values):
#   OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
Fix,gps,52.16902198,0.16991096,97.10699462890625,1.43,9.935046,12.5,1741098066000,0.840595,30.795212,329160215117307,2.5,0
Fix,gps,52.16903633,0.1699098,97.15179443359375,1.46,9.935046,12.5,1741098067000,0.9440339,31.868095,329161226475224,2.5,0
Fix,gps,52.16905089,0.16991038,98.0548095703125,1.55,9.935046,11.3,1741098068000,1.0241582,32.94388,329162212338973,2.5,0
Fix,gps,52.16906576,0.16990776,99.45709228515625,1.59,9.935046,6.3,1741098069000,0.90210867,28.672684,329163220303400,2.5,0
Fix,gps,52.16907966,0.16991384,100.33245849609375,1.67,9.935046,15.6,1741098070000,1.018332,30.981287,329164222519337,2.5587718,0
Fix,gps,52.16909319,0.16992341,100.34271240234375,1.69,9.935046,21.6,1741098071000,1.0381233,30.887444,329165217321524,2.685478,0
Fix,gps,52.16910721,0.16993284,100.69464111328125,1.67,9.935046,29.1,1741098072000,0.8653323,26.943022,329166213425482,2.672923,0
Fix,gps,52.1691232,0.16994134,101.8658447265625,1.77,9.935046,22.9,1741098073000,0.9602083,27.779102,329167214275742,2.805305,0
Fix,gps,52.16913722,0.16994969,101.2435302734375,1.67,9.935046,31.5,1741098074000,0.8653323,27.14319,329168215884231,2.6126885,0
Fix,gps,52.16915007,0.16995954,100.0682373046875,1.65,9.935046,27.1,1741098075000,0.85982555,27.310787,329169224510116,2.5,0
Fix,gps,52.16916361,0.16996896,99.941162109375,1.86,9.935046,31.2,1741098076000,0.93813646,25.829933,329170215094908,2.5,0
Fix,gps,52.16917808,0.16997539,100.541015625,1.79,9.935046,27.6,1741098077000,0.95603347,26.884739,329171216823032,2.5398257,0
Fix,gps,52.16919033,0.16997353,99.69830322265625,1.67,9.935046,14.5,1741098078000,0.87091905,27.069382,329172230888813,2.6005924,0
Fix,gps,52.16920262,0.16997144,99.71539306640625,1.61,9.935046,17.6,1741098079000,0.9300538,29.150656,329173224624229,2.592656,0
Fix,gps,52.16921457,0.16996022,99.818359375,1.62,9.935046,349.9,1741098080000,0.9542536,28.985056,329174222968552,2.6758792,0
Fix,gps,52.16922443,0.16995343,99.78564453125,1.29,9.935046,0.0,1741098081000,0.9542536,35.222713,329175220127510,2.7010524,0
Fix,gps,52.16923273,0.16994858,99.63116455078125,1.09,9.935046,7.2,1741098082000,0.91263354,40.520515,329176215521989,2.682823,0
Fix,gps,52.16923874,0.16994167,98.6402587890625,0.93,9.935046,359.1,1741098083000,0.85146934,44.1314,329177215462144,2.5,0
Fix,gps,52.16924446,0.16993368,99.81439208984375,0.88,9.935046,351.7,1741098084000,0.85146934,45.770924,329178210191155,2.5,0
Fix,gps,52.16925187,0.1699241,99.75213623046875,0.92,9.935046,350.9,1741098085000,0.85982555,44.763832,329179225826519,2.5,0
Fix,gps,52.16925803,0.16992203,98.7685546875,0.95,9.935046,12.3,1741098086000,0.8653323,44.069683,329180214900945,2.5,0
Fix,gps,52.16926412,0.16991838,99.3665771484375,0.85,9.935046,12.9,1741098087000,0.85702974,47.07078,329181219448028,2.5,0
Fix,gps,52.1692682,0.1699151,99.6871337890625,0.46,9.935046,13.1,1741098088000,0.85146934,68.7927,329182240575945,2.5,0
Fix,gps,52.16927906,0.16991765,99.64923095703125,1.35,9.935046,19.8,1741098089000,0.8653323,32.856613,329183218397246,2.5,0
Fix,gps,52.16928636,0.16992154,99.1617431640625,0.78,9.935046,23.4,1741098090000,0.96260065,53.619442,329184208717611,2.5,0
Fix,gps,52.16928801,0.16992336,98.8861083984375,0.31,9.935046,31.2,1741098091000,1.1250777,87.03297,329185230864537,2.5,0
Fix,gps,52.16929428,0.16992634,97.81695556640625,1.01,9.935046,16.4,1741098092000,0.95210296,43.82243,329186207545943,2.5,0
Fix,gps,52.1693052,0.16992706,98.251953125,1.38,9.935046,15.4,1741098093000,0.85702974,31.69773,329187212768547,2.5,0
Fix,gps,52.16931316,0.16992682,98.4322509765625,0.83,9.935046,14.0,1741098094000,0.8653323,48.11691,329188217388130,2.5,0
Fix,gps,52.16932216,0.16992557,98.56842041015625,0.85,9.935046,10.0,1741098095000,0.9660745,49.93747,329189209903025,2.5494282,0
Fix,gps,52.1693302,0.16992173,99.2376708984375,0.84,9.935046,352.9,1741098096000,0.840595,47.31772,329190213899067,2.5,0
Fix,gps,52.16933811,0.16992321,99.3853759765625,0.94,9.935046,18.4,1741098097000,0.840595,43.56575,329191227086358,2.5,0
Fix,gps,52.1693466,0.16992748,99.9752197265625,0.9,9.935046,32.3,1741098098000,0.8653323,45.464813,329192224297295,2.5,0
Fix,gps,52.16935615,0.16992873,99.89569091796875,0.86,9.935046,18.1,1741098099000,0.8682166,47.602013,329193217349430,2.5,0
Fix,gps,52.16936534,0.16993073,99.87689208984375,0.88,9.935046,18.3,1741098100000,0.9765245,49.86939,329194225621878,2.5,0
Fix,gps,52.16937436,0.16993058,99.477783203125,0.81,9.935046,14.7,1741098101000,0.85146934,48.59553,329195217271408,2.5,0
Fix,gps,52.16938314,0.16993096,99.275634765625,0.81,9.935046,21.4,1741098102000,0.85702974,48.884632,329196213120523,2.5,0
Fix,gps,52.16939115,0.16993479,98.83843994140625,0.84,9.935046,34.8,1741098103000,0.8626703,47.59691,329197317347449,2.5,0
Fix,gps,52.16940749,0.16993839,99.22833251953125,0.82,9.935046,12.8,1741098105000,0.85146934,48.373768,329199212101824,2.5,0
Fix,gps,52.16941446,0.16994661,98.818115234375,0.89,9.935046,37.8,1741098106000,0.8626703,45.469723,329200219415261,2.5,0
Fix,gps,52.16942232,0.16994965,98.13482666015625,0.8,9.935046,20.8,1741098107000,0.8626703,49.30864,329201212901875,2.5,0
Fix,gps,52.16943036,0.16995495,97.48883056640625,0.82,9.935046,20.7,1741098108000,0.95210296,51.311703,329202219642604,2.5,0
Fix,gps,52.1694395,0.16995771,97.7734375,0.87,9.935046,12.0,1741098109000,0.89627004,47.144802,329203218308593,2.5,0
Fix,gps,52.16944969,0.16995639,97.91314697265625,0.88,9.935046,8.8,1741098110000,0.9200543,46.694992,329204223414582,2.5,0
Fix,gps,52.16946053,0.1699537,97.77783203125,0.95,9.935046,2.1,1741098111000,0.85982555,43.403683,329205229061405,2.5,0
Fix,gps,52.16946978,0.16995358,97.49810791015625,1.0,9.935046,8.4,1741098112000,0.85702974,41.604076,329206228823904,2.5,0
Fix,gps,52.16948049,0.16995034,97.358642578125,1.0,9.935046,3.1,1741098113000,0.85146934,41.450203,329207226697289,2.5,0
Fix,gps,52.16948999,0.16994627,97.4163818359375,1.11,9.935046,357.0,1741098114000,1.012571,43.42482,329208216669164,2.5,0
Fix,gps,52.16949931,0.16993866,97.8394775390625,1.13,9.935046,339.8,1741098115000,0.8736704,38.76979,329209224928903,2.5,0
Fix,gps,52.16950645,0.16992594,98.08013916015625,1.18,9.935046,316.9,1741098116000,0.9160786,37.571587,329210225804476,2.5,0
Fix,gps,52.16951509,0.16991654,98.44647216796875,1.07,9.935046,329.4,1741098117000,0.88481635,40.22721,329211211779007,2.5,0
Fix,gps,52.16952424,0.16990674,98.8792724609375,1.05,9.935046,342.0,1741098118000,0.88204306,41.205177,329212226798225,2.5,0
Fix,gps,52.16953404,0.16989915,99.2108154296875,0.94,9.935046,345.0,1741098119000,0.840595,43.620964,329213225520204,2.5,0
Fix,gps,52.16954428,0.16989516,98.7532958984375,0.97,9.935046,354.1,1741098120000,0.88752466,44.0981,329214217031141,2.5,0
Fix,gps,52.16955434,0.16989157,98.439208984375,0.94,9.935046,351.7,1741098121000,0.84599054,43.46014,329215226879057,2.5,0
Fix,gps,52.16956473,0.16989214,98.39288330078125,1.02,9.935046,11.4,1741098122000,0.9689685,46.227108,329216215081348,2.5,0
Fix,gps,52.16957492,0.16989861,98.7462158203125,1.05,9.935046,34.2,1741098123000,0.9683491,43.77437,329217226132702,2.5,0
Fix,gps,52.16958451,0.16990227,97.4476318359375,0.93,9.935046,23.0,1741098124000,0.85982555,44.093437,329218226127546,2.5,0
Fix,gps,52.1695928,0.16991199,96.94378662109375,1.02,9.935046,51.8,1741098125000,0.85702974,40.798687,329219218008378,2.5,0
Fix,gps,52.16960305,0.16991776,96.260986328125,1.01,9.935046,32.5,1741098126000,0.84599054,41.20313,329220218864107,2.5,0
Fix,gps,52.1696132,0.16992038,95.95172119140625,0.95,9.935046,19.6,1741098127000,0.8930845,44.591408,329221218167909,2.5,0
Fix,gps,52.16962261,0.16992745,95.582275390625,0.98,9.935046,41.0,1741098128000,0.9160786,43.904827,329222212686242,2.5,0
Fix,gps,52.16963197,0.16993107,95.32220458984375,0.84,9.935046,36.7,1741098129000,0.840595,47.35143,329223218459835,2.5,0
Fix,gps,52.16964301,0.16993406,95.54046630859375,1.07,9.935046,14.6,1741098130000,0.85982555,39.715797,329224225026189,2.5,0
Fix,gps,52.16965523,0.16993619,95.26580810546875,1.01,9.935046,18.0,1741098131000,0.85146934,41.133236,329225221398220,2.5,0
Fix,gps,52.16966724,0.16993793,95.2974853515625,1.07,9.935046,15.7,1741098132000,0.91525954,41.538578,329226237061657,2.5,0
Fix,gps,52.16967784,0.16993964,95.26409912109375,1.03,9.935046,23.9,1741098133000,0.9486833,43.72895,329227222967959,2.5,0
Fix,gps,52.16968834,0.16993812,95.69427490234375,1.03,9.935046,9.1,1741098134000,0.9160786,41.6995,329228210618427,2.5,0
Fix,gps,52.1696995,0.16993269,96.50543212890625,0.93,9.935046,356.9,1741098135000,0.84599054,43.82235,329229226319573,2.5,0
Fix,gps,52.16971015,0.16993304,96.980712890625,1.02,9.935046,16.1,1741098136000,0.840595,40.86,329230225436031,2.5,0
Fix,gps,52.16971991,0.1699318,97.260009765625,1.02,9.935046,14.3,1741098137000,0.93600214,42.941345,329231213317020,2.5,0
Fix,gps,52.16972927,0.16993022,96.281005859375,0.99,9.935046,13.9,1741098138000,0.85146934,41.794296,329232215578582,2.5,0
Fix,gps,52.1697407,0.1699311,96.50628662109375,1.08,9.935046,19.3,1741098139000,0.8575547,39.664833,329233219415717,2.5,0
Fix,gps,52.16975276,0.16993602,96.16864013671875,1.22,9.935046,32.5,1741098140000,0.840595,35.319916,329234222551081,2.5,0
Fix,gps,52.16976559,0.16993941,95.76776123046875,1.23,9.935046,21.6,1741098141000,0.9208692,37.06749,329235228290560,2.5,0
Fix,gps,52.16977951,0.16994064,95.389892578125,1.27,9.935046,17.9,1741098142000,1.0043904,38.48613,329236226686393,2.5,0
Fix,gps,52.16979449,0.16993812,95.69219970703125,1.33,9.935046,7.4,1741098143000,0.8626703,32.719784,329237213380038,2.5,0
Fix,gps,52.16980892,0.16993115,95.9796142578125,1.47,9.935046,351.0,1741098144000,0.89627004,30.70684,329238215422434,2.5,0
Fix,gps,52.16982274,0.16992294,96.74493408203125,1.45,9.935046,352.0,1741098145000,0.90210867,31.12197,329239225554048,2.5,0
Fix,gps,52.16983627,0.16991876,98.01947021484375,1.46,9.935046,352.6,1741098146000,0.9208692,32.25138,329240214570975,2.5,0
Fix,gps,52.16985096,0.16992964,97.0311279296875,1.64,9.935046,28.8,1741098147000,0.8765843,27.690145,329241207563474,2.5,0
Fix,gps,52.16986231,0.16993601,97.26953125,1.33,9.935046,25.0,1741098148000,0.906973,34.25674,329242235243630,2.5,0
Fix,gps,52.16987436,0.16993955,97.422607421875,1.36,9.935046,25.3,1741098149000,0.948736,35.5211,329243212626703,2.5,0
Fix,gps,52.16988825,0.16993678,98.04180908203125,1.39,9.935046,10.6,1741098150000,0.8905055,32.474407,329244219023004,2.5,0
Fix,gps,52.16990053,0.1699334,97.0694580078125,1.33,9.935046,5.0,1741098151000,0.8653323,33.25138,329245225007587,2.5,0
Fix,gps,52.16991237,0.16992798,96.34368896484375,1.31,9.935046,357.5,1741098152000,0.84599054,33.306297,329246217390451,2.5,0
Fix,gps,52.16992453,0.16992698,96.3043212890625,1.44,9.935046,10.7,1741098153000,0.93813646,32.632286,329247217141441,2.5,0
Fix,gps,52.16993637,0.16992137,95.48529052734375,1.24,9.935046,357.7,1741098154000,0.84599054,34.78102,329248219047430,2.5,0
Fix,gps,52.16994437,0.16991996,95.44549560546875,1.01,9.935046,7.6,1741098155000,0.9440339,43.67755,329249230776805,2.5,0
Fix,gps,52.16995057,0.16991511,95.6068115234375,0.82,9.935046,2.0,1741098156000,0.906973,49.999195,329250219803679,2.5,0
Fix,gps,52.16995558,0.16991809,94.3536376953125,0.95,9.935046,29.2,1741098157000,0.85146934,43.336617,329251226027845,2.5,0
Fix,gps,52.16996317,0.16991585,94.236572265625,1.04,9.935046,359.4,1741098158000,0.85982555,40.508976,329252204745449,2.5,0
Fix,gps,52.16997103,0.1699162,93.45111083984375,0.94,9.935046,12.8,1741098159000,0.84599054,43.714462,329253217320970,2.5,0
Fix,gps,52.16997925,0.16991357,93.50531005859375,0.9,9.935046,6.9,1741098160000,0.90972525,47.62147,329254215846959,2.5,0
Fix,gps,52.16998796,0.16991213,93.0540771484375,0.98,9.935046,15.6,1741098161000,0.840595,42.430054,329255218825708,2.5,0
Fix,gps,52.16999554,0.16991147,92.6668701171875,0.78,9.935046,22.9,1741098162000,0.840595,49.94654,329256212180760,2.5,0
Fix,gps,52.17000456,0.1699114,92.78216552734375,0.91,9.935046,10.7,1741098163000,0.9208692,46.969875,329257225929666,2.5,0
Fix,gps,52.1700131,0.16991416,92.22650146484375,0.92,9.935046,23.1,1741098164000,0.84905833,44.58579,329258218386697,2.5,0
Fix,gps,52.17002078,0.16991554,92.1341552734375,0.82,9.935046,21.7,1741098165000,0.85702974,48.28086,329259228991019,2.5,0
Fix,gps,52.17002884,0.16991942,91.8546142578125,0.88,9.935046,31.3,1741098166000,0.90801984,47.0604,329260216938779,2.5,0
Fix,gps,52.17003702,0.16992127,92.4249267578125,0.88,9.935046,17.5,1741098167000,0.89627004,46.691963,329261211942373,2.5,0
Fix,gps,52.17004595,0.1699218,91.626220703125,0.9,9.935046,15.2,1741098168000,0.85146934,45.006145,329262206712893,2.5,0
Fix,gps,52.17005551,0.16991894,91.31793212890625,0.88,9.935046,2.7,1741098169000,0.87091905,46.38688,329263225389195,2.5,0
Fix,gps,52.17006428,0.16992077,91.6119384765625,0.9,9.935046,26.5,1741098170000,0.8653323,45.642517,329264221171070,2.5,0
Fix,gps,52.17007281,0.1699257,90.9085693359375,0.82,9.935046,37.3,1741098171000,0.840595,48.270546,329265225240965,2.5,0
Fix,gps,52.17008246,0.16993002,91.066650390625,0.87,9.935046,25.9,1741098172000,0.89872134,47.926697,329266227675600,2.5,0
Fix,gps,52.17008965,0.16994126,90.8350830078125,1.02,9.935046,59.5,1741098173000,0.840595,40.85632,329267229183725,2.5,0
Fix,gps,52.17009659,0.16995091,90.67718505859375,0.93,9.935046,55.1,1741098174000,0.932309,46.427647,329268216653672,2.5,0
Fix,gps,52.17010765,0.16995471,91.1485595703125,1.03,9.935046,34.1,1741098175000,0.9347727,42.967297,329269213486745,2.5,0
Fix,gps,52.17011713,0.16995904,90.6888427734375,0.87,9.935046,30.0,1741098176000,0.85146934,46.252632,329270214987734,2.5,0
Fix,gps,52.17012852,0.16995992,89.8375244140625,1.07,9.935046,3.5,1741098177000,0.8626703,39.354492,329271216408098,2.5,0
Fix,gps,52.17014035,0.16995993,90.72869873046875,0.96,9.935046,8.3,1741098178000,0.8544004,43.442524,329272224985494,2.5,0
Fix,gps,52.17015119,0.16996008,90.50958251953125,0.91,9.935046,5.5,1741098179000,0.93193346,47.872536,329273224543202,2.5,0
Fix,gps,52.17016223,0.16995882,90.50927734375,0.95,9.935046,0.1,1741098180000,0.840595,43.18785,329274223035180,2.5,0
Fix,gps,52.17017147,0.16995982,90.21221923828125,0.83,9.935046,0.8,1741098181000,0.84599054,47.839966,329275224999034,2.5,0
Fix,gps,52.17018161,0.16995542,90.32659912109375,1.0,9.935046,342.0,1741098182000,0.84599054,41.792595,329276222638617,2.5,0
Fix,gps,52.17019073,0.16995168,90.55853271484375,0.8,9.935046,343.1,1741098183000,0.840595,49.103634,329277219690908,2.5,0
Fix,gps,52.17020167,0.16994784,90.56298828125,0.99,9.935046,348.0,1741098184000,0.840595,42.002285,329278223918304,2.5,0
Fix,gps,52.17021005,0.16994522,90.37890625,0.87,9.935046,348.1,1741098185000,0.9374433,49.593353,329279216263147,2.5,0
Fix,gps,52.17021904,0.16994584,90.2442626953125,0.9,9.935046,12.1,1741098186000,0.840595,44.99,329280207812991,2.5,0
Fix,gps,52.17023001,0.16994385,90.43756103515625,0.9,9.935046,5.4,1741098187000,0.9126883,48.172237,329281212673407,2.5,0
Fix,gps,52.17024057,0.16994091,90.56072998046875,0.86,9.935046,1.2,1741098188000,0.9180958,49.523594,329282222372209,2.5,0
Fix,gps,52.17025065,0.16994167,90.480224609375,0.83,9.935046,11.4,1741098189000,0.8682166,48.652584,329283215379656,2.5,0
Fix,gps,52.17026017,0.16994489,90.72943115234375,0.84,9.935046,18.7,1741098190000,0.92358,50.167946,329284225632208,2.5,0
Fix,gps,52.17027054,0.16994736,90.4200439453125,0.88,9.935046,18.5,1741098191000,0.87091905,46.252224,329285204940280,2.5,0
Fix,gps,52.17028017,0.16995089,89.8721923828125,0.87,9.935046,20.0,1741098192000,0.8544004,46.87506,329286213555384,2.5,0
Fix,gps,52.17028955,0.1699568,89.694580078125,0.91,9.935046,31.9,1741098193000,0.85146934,44.604504,329287228271946,2.5,0
Fix,gps,52.17029974,0.16996039,90.1268310546875,1.0,9.935046,19.8,1741098194000,0.84599054,41.52232,329288210750644,2.5,0
Fix,gps,52.17031152,0.16995667,90.655029296875,1.09,9.935046,359.999,1741098195000,1.012571,43.950138,329289221687779,2.5,0
Fix,gps,52.17032646,0.16994783,90.465087890625,1.37,9.935046,349.9,1741098196000,0.8930845,33.222816,329290225631945,2.5,0
Fix,gps,52.17034053,0.16994094,89.63720703125,1.6,9.935046,347.8,1741098197000,0.906973,29.269318,329291221053351,2.5,0
Fix,gps,52.17034857,0.16993552,88.94964599609375,1.13,9.935046,349.4,1741098198000,0.9013878,39.32078,329292209741684,2.5,0
Fix,gps,52.17035389,0.16993089,89.8380126953125,0.8,9.935046,3.2,1741098199000,0.9291394,51.870796,329293212465642,2.5,0
Fix,gps,52.17036017,0.16993084,90.05419921875,0.83,9.935046,28.2,1741098200000,0.906973,49.70009,329294220481892,2.5,0
Fix,gps,52.17036959,0.16992638,90.3314208984375,1.0,9.935046,9.4,1741098201000,0.840595,41.379017,329295205145329,2.5,0
Fix,gps,52.17037809,0.16991889,90.85101318359375,0.82,9.935046,359.7,1741098202000,0.8544004,48.407154,329296227208349,2.5,0
Fix,gps,52.17038583,0.16991766,90.79718017578125,0.82,9.935046,17.7,1741098203000,0.90801984,49.340797,329297215213870,2.5,0
Fix,gps,52.17039551,0.16991602,90.76470947265625,0.89,9.935046,15.2,1741098204000,0.85702974,45.462242,329298205935275,2.5,0
Fix,gps,52.1704045,0.1699207,90.482421875,1.15,9.935046,44.2,1741098205000,0.840595,37.28498,329299223886785,2.5,0
Fix,gps,52.17041129,0.16992727,89.81158447265625,0.87,9.935046,58.4,1741098206000,0.89872134,47.794567,329300212128243,2.5,0
Fix,gps,52.17041894,0.16993155,89.8316650390625,0.85,9.935046,46.2,1741098207000,0.9241753,48.78309,329301220133712,2.5,0
Fix,gps,52.17042728,0.1699359,89.70703125,0.83,9.935046,40.1,1741098208000,0.99624294,52.342995,329302224101263,2.5,0
Fix,gps,52.17043748,0.16993598,90.3587646484375,0.88,9.935046,23.7,1741098209000,0.9720082,49.22401,329303211131159,2.5,0
Fix,gps,52.17044599,0.16994076,90.44732666015625,0.91,9.935046,46.2,1741098210000,0.9340771,45.92744,329304214892148,2.5,0
Fix,gps,52.17045394,0.16994452,90.0958251953125,0.77,9.935046,46.2,1741098211000,0.84599054,50.710133,329305218507773,2.5,0
Fix,gps,52.17046253,0.16994994,90.2862548828125,0.82,9.935046,41.4,1741098212000,0.8930845,49.409904,329306207679856,2.5,0
Fix,gps,52.17047123,0.16995454,89.98583984375,0.81,9.935046,46.8,1741098213000,0.84599054,48.68074,329307219487095,2.5,0
Fix,gps,52.17047897,0.16995924,89.7838134765625,0.89,9.935046,30.8,1741098214000,0.8626703,45.722893,329308212139647,2.5,0
Fix,gps,52.17048746,0.16996391,90.13177490234375,0.87,9.935046,32.7,1741098215000,0.85702974,46.16374,329309207870480,2.5,0
Fix,gps,52.17049667,0.16997106,90.700439453125,0.88,9.935046,50.3,1741098216000,0.9160786,47.389797,329310225104333,2.5,0
Fix,gps,52.17050723,0.16997621,91.33953857421875,0.91,9.935046,30.2,1741098217000,0.8905055,45.81574,329311225796312,2.5,0
Fix,gps,52.17051511,0.16998784,91.8115234375,1.18,9.935046,71.0,1741098218000,0.84599054,36.4258,329312200826833,2.5,0
Fix,gps,52.17052398,0.16999726,91.82000732421875,1.07,9.935046,42.4,1741098219000,0.85982555,39.60449,329313219807301,2.5,0
Fix,gps,52.17053418,0.17000318,91.75994873046875,1.06,9.935046,24.6,1741098220000,0.85702974,39.88612,329314225628551,2.5,0
Fix,gps,52.17054336,0.17001279,91.4571533203125,1.08,9.935046,40.1,1741098221000,0.87091905,39.407925,329315213193394,2.5,0
Fix,gps,52.170554,0.17002098,91.47314453125,1.07,9.935046,37.3,1741098222000,0.9374433,42.26074,329316212477560,2.5,0
Fix,gps,52.17056466,0.17002672,91.686279296875,0.99,9.935046,30.0,1741098223000,0.8823265,42.137615,329317222620424,2.5,0
Fix,gps,52.17057289,0.17003711,90.80194091796875,1.07,9.935046,55.2,1741098224000,0.85702974,39.49537,329318204593341,2.5,0
Fix,gps,52.17058064,0.17004574,89.99346923828125,0.92,9.935046,48.8,1741098225000,0.8626703,44.284107,329319210832976,2.5,0
Fix,gps,52.17059116,0.17005345,89.9700927734375,0.99,9.935046,46.5,1741098226000,0.85702974,41.807846,329320214628965,2.5,0
Fix,gps,52.17059988,0.17006134,89.9979248046875,0.83,9.935046,54.3,1741098227000,0.8653323,48.387352,329321203737819,2.5,0
Fix,gps,52.17060924,0.17006708,90.31591796875,0.89,9.935046,40.6,1741098228000,0.9580188,48.473988,329322213371516,2.5,0
Fix,gps,52.17061527,0.170077,90.55035400390625,0.96,9.935046,65.5,1741098229000,0.986002,46.378048,329323214026099,2.5,0
Fix,gps,52.17062307,0.17008548,90.51007080078125,0.9,9.935046,49.0,1741098230000,0.9602083,48.156593,329324204620682,2.6115913,0
Fix,gps,52.1706283,0.17009399,90.82763671875,0.85,9.935046,72.9,1741098231000,0.84599054,47.27193,329325215047401,2.5,0
Fix,gps,52.17063904,0.1701009,91.048095703125,0.99,9.935046,40.2,1741098232000,0.8792042,42.803173,329326222145786,2.5147216,0
Fix,gps,52.17064712,0.17011088,90.79296875,0.92,9.935046,63.5,1741098233000,0.88481635,45.342766,329327212419431,2.522917,0
Fix,gps,52.17065452,0.17012138,90.4739990234375,0.9,9.935046,75.3,1741098234000,0.8765843,45.40308,329328203461254,2.5,0
Fix,gps,52.17066265,0.17013024,90.32135009765625,0.84,9.935046,66.6,1741098235000,0.8765843,47.93608,329329222975212,2.5,0
Fix,gps,52.17067051,0.17013853,89.6834716796875,0.78,9.935046,63.0,1741098236000,0.84599054,50.285957,329330211186201,2.5,0
Fix,gps,52.17067784,0.17014854,89.29241943359375,0.94,9.935046,82.5,1741098237000,0.840595,43.537987,329331216201252,2.5,0
Fix,gps,52.17068371,0.17015768,88.31866455078125,0.74,9.935046,92.8,1741098238000,0.840595,52.02511,329332214031408,2.5,0
Fix,gps,52.17069735,0.17016855,88.12176513671875,1.29,9.935046,44.4,1741098239000,0.89202017,33.695824,329333214441147,2.5,0
Fix,gps,52.17070833,0.17017894,88.91265869140625,0.97,9.935046,48.9,1741098240000,0.85702974,42.558727,329334206258855,2.5,0
Fix,gps,52.17071976,0.17018734,89.349853515625,1.0,9.935046,39.6,1741098241000,0.9183681,43.056404,329335227174480,2.5,0
Fix,gps,52.17073182,0.17019628,89.27642822265625,1.11,9.935046,25.4,1741098242000,0.98005104,41.461983,329336211661511,2.5,0
Fix,gps,52.17074301,0.17020972,89.4168701171875,1.21,9.935046,42.4,1741098243000,1.0241582,40.513515,329337222643229,2.5878248,0
Fix,gps,52.17075236,0.17022696,89.1170654296875,1.21,9.935046,51.1,1741098244000,0.9683491,38.833244,329338221149218,2.6446733,0
Fix,gps,52.17076195,0.17023901,89.681396484375,1.22,9.935046,45.8,1741098245000,0.9651943,38.88004,329339219678906,2.663892,0
Fix,gps,52.17077087,0.17024867,89.7666015625,1.08,9.935046,44.0,1741098246000,0.840595,39.042885,329340214911614,2.5,0
Fix,gps,52.17077943,0.17026199,90.33245849609375,1.18,9.935046,53.1,1741098247000,0.84599054,36.3798,329341218595415,2.5,0
Fix,gps,52.17078915,0.17027444,90.7158203125,1.11,9.935046,51.0,1741098248000,0.8792042,39.29119,329342204260623,2.5,0
Fix,gps,52.17079736,0.17028489,90.50341796875,0.93,9.935046,52.3,1741098249000,0.9013878,46.168247,329343227407342,2.5,0
